station_id,lat,lon,alt,x,y
B0678,42.355835,117.62417,1219.0,92637.24217671013,262131.50898742737
B0679,40.890835,114.389725,1147.0,-177737.479837392,100969.4676699531
B0686,40.968334,116.386665,909.0,-9535.566776027175,107473.40859032003
B0687,41.386112,116.3425,1053.0,-13169.468743460431,153857.88624063093
B0688,41.339443,116.52167,818.0,1813.2125074353007,148665.063703186
B0689,41.33917,116.97611,749.0,39837.9334425455,148740.95062669434
B0690,41.095,117.32611,531.0,69374.37349307661,121849.42905570845
B0691,40.48,118.113335,254.0,136713.51705484217,54504.60066851165
B0692,40.3475,117.83083,361.0,112995.67821180305,39406.21448463106
B0693,41.032776,118.48805,679.0,167093.41646406913,116484.45191053262
B0695,40.95,118.17778,451.0,141191.90447723382,106761.36706983758
B0696,40.985832,118.26972,409.0,148849.05421990383,110887.63942125505
B0698,40.764168,117.83056,391.0,112282.35599034435,85643.8764052682
B0699,41.336945,118.13722,645.0,136989.90437062588,149645.88937310525
B0700,41.15333,117.50445,508.0,84277.30210914076,128478.04231637508
B0729,37.41639,114.04472,863.6,-217410.74165506597,-283734.27428053314
B0734,37.988888,116.89167,9.4,34406.64997239538,-223099.2949531423
B0735,38.12417,116.77194,9.4,23843.067011183164,-208123.05462837877
B0736,37.905,116.87778,16.2,33225.94842269389,-232415.96877234036
B0737,38.128056,116.82083,9.8,28128.058710059973,-207677.49146301727
B0738,38.394722,115.84278,12.3,-57401.64812442607,-177920.4811397378
B0740,37.884724,117.33305,11.0,73287.373587207,-234394.52576915338
B0743,37.51389,114.8425,30.0,-146577.50320890156,-274541.1512755387
B0747,37.4025,114.84778,34.2,-146339.90431209758,-286915.0187909894
B0756,37.45,114.119446,795.0,-210695.8137160313,-280183.4524225788
B0760,37.412224,114.54472,107.9,-173154.77858185925,-285292.33016953873
B0765,37.424168,115.34,26.5,-102714.82156829727,-285197.3030705147
B0770,37.40972,114.10306,300.0,-212266.01398464944,-284615.2126321306
B0781,37.4575,114.59861,40.8,-168275.90260404497,-280369.80128251103
B0782,37.51,114.501114,102.5,-176772.30702958154,-274353.6117310931
B0785,37.480556,114.255554,221.0,-198566.48815397627,-277104.58910054236
B0786,37.53361,114.59333,47.3,-168562.34433757345,-271911.6549846087
B0787,37.456665,114.386665,132.0,-187032.2153894261,-280039.9794773963
B0788,37.452778,114.13416,1019.0,-209385.64072993287,-279909.8061316096
B0789,37.50083,114.1925,389.0,-204085.37992269907,-274711.95537087787
B0791,37.515556,114.424164,208.0,-183561.83701248316,-273581.3579352306
B0792,37.475277,114.34805,155.0,-190399.12877184516,-277892.3713432378
B0801,37.454723,115.17528,30.5,-117248.89219562874,-281601.87372794584
B0802,37.531666,115.32306,27.5,-104057.10931164643,-273243.61083564936
B0803,37.51361,115.126114,28.5,-121499.3709349298,-274998.8049812927
B0805,38.315,114.26833,126.5,-195117.17270092393,-184536.65301682267
B0806,38.537777,113.754166,585.1,-239296.51546533007,-158569.41389767957
B0807,38.32722,114.17834,135.0,-202948.01686606352,-182979.905184889
B0808,38.3,114.05389,172.0,-213907.0656499094,-185708.72391606326
B0809,38.26611,114.43611,94.7,-180576.37635561725,-190314.74048476832
B0810,38.37,114.39,118.0,-184336.97832680325,-178693.47866179506
B0811,38.2875,114.27472,125.0,-194634.80663570663,-187601.72018662456
B0812,38.378056,114.511665,108.0,-173689.77021224628,-178044.04393560052
B0813,38.503887,114.36833,181.0,-185874.40741237748,-163794.06221263626
B0814,38.24,114.315834,116.4,-191168.6763821332,-192960.8893596373
B0815,37.941666,114.45028,68.5,-180164.9907002842,-226344.4635980177
B0816,37.93778,114.315,146.0,-192064.0121670508,-226493.1662463268
B0818,37.84667,113.974724,616.0,-222253.73485538436,-235812.04223622754
B0819,37.848057,114.12556,407.0,-208977.54762489477,-236023.0762464473
B0820,38.092777,113.901665,477.0,-227885.62617762978,-208321.42339615957
B0821,37.600277,114.72667,45.0,-156628.54538395288,-264755.1202998778
B0823,37.454445,114.691666,44.0,-160048.34687539123,-280880.33263281296
B0827,40.949444,116.99639,397.0,41775.80144776905,105486.88360542279
B0828,41.456665,116.37583,1045.0,-10371.645930578328,161686.86585591175
B0829,41.080555,117.02861,494.0,44401.05445459868,120056.05753023468
B0830,37.51389,114.609726,44.0,-167159.48202542847,-274131.4145041133
B0837,40.84889,117.42472,643.0,77938.54281359992,94613.61088753406
B0839,37.66639,115.062775,28.0,-126826.74028463858,-257951.20301520766
B0840,37.574722,115.09111,20.0,-124487.43138813136,-268166.5644445464
B0841,37.452778,114.98389,34.1,-134190.66383298193,-281547.79879216437
B0842,37.67972,114.96222,39.2,-135673.74805159125,-256323.49977084014
B0843,37.554443,115.13917,31.0,-120275.63416786841,-270483.67416339694
B0891,39.90861,118.505,100.0,171324.49297657743,-8213.890358323148
B0915,40.27667,118.105,210.0,136413.65673595577,31930.57843960671
B0918,40.144722,118.0975,70.0,136038.74134398787,17278.943129032057
B0926,37.45111,115.30861,27.0,-105454.16769701961,-282169.5701495994
B0964,40.949722,114.297226,1218.5,-185365.08890924577,107692.39211528537
B0976,41.423332,114.26556,1374.0,-186711.12927775824,160319.49658708475
B0984,41.1875,114.378334,1454.5,-177912.7676438946,133914.31157746378
B1008,41.14611,114.56084,1534.0,-162711.1886951579,128971.91351541835
B1009,38.013332,114.48194,58.8,-177202.5210798822,-218455.2624178239
B1010,38.0425,114.48722,86.2,-176665.8572488261,-215229.06644743826
B1011,38.060276,114.57166,68.4,-169212.87693425553,-213420.37945521245
B1012,38.068054,114.49,78.3,-176357.9259468072,-212398.9573142617
B1013,38.060833,114.44055,88.1,-180714.43881840276,-213101.1657016005
B1014,38.03,114.52611,69.0,-173283.69336298326,-216692.51082682144
B1015,37.828888,116.619446,14.1,10516.690295796025,-240928.01588185283
B1016,38.021946,117.484726,6.0,86462.23243896148,-219027.89486483895
B1018,38.546944,116.84611,8.9,30163.86493766292,-161180.32770744638
B1019,38.646946,116.87417,9.1,32562.716630788615,-150072.93788431803
B1021,37.604443,114.54195,59.0,-172931.19066692115,-263951.17127061985
B1022,37.662777,114.58806,65.0,-168720.5509452136,-257565.0640790906
B1023,37.601944,114.655,55.0,-162954.04670945602,-264441.58465188276
B1024,37.627777,114.532776,65.0,-173684.11081633432,-261343.48214240294
B1032,38.06389,114.547226,79.2,-171347.84364907857,-212972.6570291321
B1033,37.955555,114.525,79.4,-173564.2320450799,-224951.48185256857
B1034,38.044167,114.45944,80.1,-179099.50572034504,-214988.63670944626
B1035,38.08861,114.441666,78.2,-180545.32640736873,-210021.19794609342
B1036,38.111668,114.524445,79.9,-173228.91024855082,-207626.90795412863
B1041,37.49111,114.093056,585.0,-212907.6901501018,-275558.0838623907
B1042,37.55722,114.344444,149.0,-190498.0883513501,-268789.7262890712
B1043,37.700554,114.24167,248.0,-199175.68771393114,-252657.469064174
B1044,37.630554,114.212776,296.0,-201922.88887073167,-260360.92166473117
B1045,37.714443,114.33528,140.0,-190883.8700206914,-251320.95997987717
B1046,37.64,114.48556,80.0,-177821.38930060904,-259893.7535053171
B1047,37.68667,114.400276,116.0,-185226.26968359767,-254540.37480451984
B1048,37.595276,114.40722,100.0,-184852.06364864027,-264698.16175398737
B1049,37.533054,114.31611,158.0,-193067.35913325864,-271410.90482190496
B1050,38.932777,115.3125,44.8,-102918.61318677341,-117737.17204574795
B1051,38.87,115.93361,7.2,-49133.45714282045,-125232.90801671092
B1052,38.774723,115.920555,8.8,-50334.68581026308,-135798.13488736266
B1053,38.878613,115.34361,53.0,-100300.50398661925,-123782.52530929475
B1055,39.287777,115.23805,100.0,-108812.85781314647,-78260.2424465496
B1056,39.106388,115.87055,6.3,-54418.458171527884,-98965.95893309815
B1057,39.320835,116.047775,25.0,-38976.05933401799,-75263.59189355963
B1058,39.274723,116.09556,21.0,-34880.8491127013,-80400.02796573572
B1059,39.256668,115.94,21.0,-48309.52804808192,-82330.8203711369
B1061,37.751667,114.962776,34.2,-135486.93638432608,-248338.59658648033
B1063,37.808887,114.97806,49.8,-134031.50524753492,-242010.77851440432
B1064,37.825554,114.82,37.2,-147914.80531004455,-239910.91271184015
B1065,37.65389,114.73805,42.2,-155505.8757350707,-258824.28734968667
B1067,37.79889,114.83889,41.8,-146307.00494005095,-242901.4401757591
B1068,37.81778,114.72889,48.5,-155952.66226934723,-240618.37822186007
B1069,37.810833,114.4,135.0,-184925.849704964,-240760.34907030288
B1070,37.891945,114.74028,45.8,-154787.31236036588,-232407.25644003518
B1071,37.844166,114.72667,48.1,-156089.8366038986,-237686.09203935182
B1072,37.892776,114.57472,51.1,-169346.02936534816,-232013.9523260068
B1073,37.631668,114.26861,208.0,-196991.6452411553,-260362.2526667435
B1075,37.59028,114.36056,129.3,-188986.00117409852,-265154.7885007861
B1076,37.9375,114.93056,54.0,-137962.81883178637,-227664.03210622384
B1077,38.11139,114.76417,59.0,-152211.77897668007,-208095.4703923825
B1078,37.859165,115.05861,41.0,-126848.14243989502,-236548.34553459272
B1079,37.70639,114.814445,39.9,-148654.01477333493,-253127.5386888777
B1080,37.671112,114.68889,44.9,-159805.18928048247,-256825.81271632342
B1083,37.840557,114.35944,142.0,-188417.63513810828,-237376.80158557254
B1085,37.785,114.60389,54.0,-167035.1743451229,-244029.88905699525
B1086,37.84139,114.471664,81.0,-178539.03661050086,-237515.40964731603
B1088,37.88389,114.4325,71.1,-181876.29641980596,-232719.81797388892
B1089,37.72,114.60917,55.0,-166723.1930692638,-251253.75364099452
B1090,37.736668,114.454445,93.0,-180321.23642507396,-249102.612124009
B1092,37.85611,114.51611,73.0,-174591.07415374747,-235969.90208028164
B1093,37.791668,114.34194,147.0,-190089.13576046657,-242765.0238455712
B1098,37.544445,114.845276,29.0,-146269.0579527644,-271154.00147098314
B1099,37.751945,115.09361,28.0,-123956.0817927721,-248498.18414007247
B1100,37.68222,115.22056,28.0,-112878.91926998501,-256406.25968139418
B1104,38.03389,114.61972,72.4,-165058.00702516825,-216438.53920143406
B1109,39.47333,116.21667,26.6,-24365.719340984222,-58402.59535006507
B1110,39.335556,116.263885,23.4,-20345.854004329653,-73702.05612014142
B1112,39.337223,116.36278,18.1,-11823.86972713033,-73534.93210355751
B1113,37.413334,114.61916,70.0,-166560.95292860398,-285310.9969141184
B1119,38.732777,114.935,74.2,-136022.66307618405,-139422.13713973152
B1120,38.724445,114.89139,89.5,-139829.32784978283,-140279.10180427952
B1121,37.76,115.25,30.6,-110160.63441856886,-247809.52616913046
B1122,37.99222,115.395836,18.6,-96989.65933893823,-222204.20704101663
B1123,37.99,115.23,35.5,-111559.2673171295,-222256.55835032463
B1124,38.1,115.24,35.6,-110508.2893885536,-210060.86625592364
B1126,37.890278,115.29694,19.6,-105828.91877363912,-233406.2212813412
B1128,38.05,115.3,35.0,-105321.04127842998,-215682.64246220596
B1130,37.69,115.28,30.2,-107623.32255194441,-255616.1979750004
B1131,38.49389,115.72,10.0,-68028.68712639509,-166828.91583019495
B1132,38.635834,115.70028,7.0,-69607.19235140868,-151062.1045151541
B1133,38.593334,115.81555,12.0,-59610.590935056614,-155861.87714030113
B1134,38.53528,115.5125,15.0,-86074.50282326303,-162056.4267992738
B1135,38.553333,115.67139,7.0,-72206.81624538779,-160194.193386076
B1136,38.953056,115.57972,17.0,-79736.81406613995,-115760.89148651322
B1137,39.113888,115.51583,33.0,-85075.20171338963,-97856.14654725639
B1138,39.001667,115.70917,14.0,-68473.18957687407,-110474.63525619717
B1139,39.11361,115.40639,46.0,-94535.51715184619,-97776.70827979626
B1140,38.71472,114.80222,91.8,-147600.1253722956,-141214.3070015246
B1141,37.823334,115.0925,39.0,-123928.75164876334,-240572.9221816728
B1143,37.950832,115.007225,44.0,-131199.38312261723,-226300.18432154317
B1144,38.084167,115.062225,42.0,-126127.12571763452,-211581.98214935625
B1145,37.975555,115.12,42.0,-121245.96658090608,-223716.0596132314
B1146,38.070557,115.138054,41.0,-119498.73296226941,-213196.90841453796
B1149,37.93611,115.07833,42.0,-124976.60484213337,-228036.29485375664
B1151,38.7225,113.85722,1170.0,-229710.34007243373,-138350.6961035849
B1152,38.10472,114.761665,58.0,-152445.84966386313,-208831.3613059933
B1153,38.21,115.210556,35.0,-112913.85404954897,-197816.36378337967
B1154,37.698055,114.2025,410.0,-202636.71764348942,-252846.49407650283
B1155,38.039444,114.04195,296.0,-215748.4659476823,-214587.82696514955
B1156,38.24111,114.56944,80.0,-168972.8956927318,-193350.1612572153
B1157,37.806667,114.721664,37.1,-156613.46836728146,-241839.07170761834
B1158,38.1525,115.19833,32.0,-114077.59353334576,-204181.94961271598
B1160,37.771667,114.52333,66.0,-174163.6811821847,-245355.39119275077
B1164,38.288334,114.74167,60.0,-153797.05743204796,-188422.02033385285
B1166,38.046112,114.70556,35.0,-157496.38016633957,-215237.596436146
B1168,38.193054,114.727776,48.7,-155222.45206489472,-198970.59690969752
B1169,38.265,114.791664,60.0,-149474.38149599792,-191096.30879563757
B1171,37.888054,114.82056,45.0,-147734.77158739616,-232975.344799615
B1175,38.31361,114.78083,71.0,-150318.14057793515,-185684.14991735437
B1176,38.210278,114.50056,76.0,-175077.4137431727,-196638.30673803997
B1177,37.900833,114.68472,50.0,-159653.6836010163,-231322.85453781582
B1178,37.5975,114.60944,48.9,-166987.86509326505,-264850.5029452991
B1179,38.146667,114.86,49.0,-143737.54710716204,-204339.87677078607
B1180,38.032223,115.16333,43.0,-117344.97059816359,-217484.85453859766
B1182,37.90889,114.077774,309.0,-212998.71662997466,-229159.76990554086
B1183,37.961666,114.25861,338.0,-196953.05014098823,-223719.58686430258
B1184,38.065,114.0575,287.0,-214306.21771413652,-211789.85536333994
B1186,37.940277,114.031944,402.0,-216931.288678298,-225566.57018098456
B1187,37.993332,113.93305,338.0,-225451.6763983819,-219434.4598563121
B1189,37.934166,114.15889,327.0,-205793.7461827772,-226545.72142327813
B1190,38.179165,114.05666,230.0,-214032.53764099037,-199121.320673865
B1191,38.146667,114.1375,183.0,-207048.38248528694,-202917.91833929543
B1193,37.995556,114.083336,293.0,-212248.90731487508,-219556.762292399
B1194,38.111946,114.14472,215.0,-206517.60946901672,-206787.0248255896
B1195,38.119167,114.023056,276.0,-217160.50023596446,-205696.6489880211
B1197,38.148335,114.105835,277.0,-209817.8518974469,-202658.793810562
B1198,40.87611,117.70167,452.0,101238.83964893369,97913.1277967374
B1199,38.08278,113.99944,435.0,-219343.74491516064,-209675.89744340462
B1200,41.1,116.51028,720.0,863.2335640670965,122082.97390884504
B1201,38.091667,114.31944,123.0,-191255.91350671745,-209427.02627027006
B1202,38.130833,114.38416,83.5,-185477.23619226905,-205217.99821667967
B1203,38.038887,114.41417,81.0,-183085.84147031425,-215482.53962731044
B1204,38.074722,114.25889,152.6,-196612.9136637546,-211175.45144254903
B1207,38.188057,114.27611,130.0,-194788.64331704003,-198638.10491230467
B1210,38.319168,114.01,134.7,-217684.73107155028,-183475.93457060427
B1211,38.650276,113.75972,792.0,-238428.8203430461,-146105.75896960372
B1212,38.2,113.775276,459.0,-238603.33570753143,-196095.27080090673
B1213,38.611668,113.84472,834.0,-231162.9217710505,-150612.18390481465
B1214,38.62361,113.63695,1098.9,-249202.36210760716,-148727.6128664751
B1215,38.666668,114.20167,373.0,-199937.66332734714,-145374.39043180388
B1216,38.641666,114.219444,337.0,-198462.78925327535,-148187.73271210204
B1217,37.943054,114.2825,417.0,-194905.6491192444,-225837.37304940805
B1218,37.88222,114.13778,458.0,-207801.7952708993,-232260.7867870231
B1219,38.13,114.01611,328.0,-217735.809873275,-204477.8033428599
B1220,37.9975,114.01861,287.0,-217926.15537513938,-219184.84919280905
B1221,38.15389,114.65389,70.3,-161782.98064772823,-203185.05080605534
B1222,38.235554,114.47972,68.4,-176838.3304779702,-193792.57457344598
B1223,38.26361,114.67472,83.9,-159708.41242060927,-191047.68699255618
B1224,38.300556,114.48278,90.8,-176407.24652894906,-186586.25275713432
B1226,38.2725,114.64472,73.1,-162312.43835539024,-190007.04075303316
B1227,38.2,114.60667,71.4,-165811.7502887722,-197981.70599043736
B1228,37.793335,114.153336,818.0,-206693.44862477918,-242160.17044987713
B1230,37.52,114.24,319.0,-199831.2147288067,-272691.97135340766
B1231,37.48,114.07,945.0,-214980.2492717829,-276735.7720351285
B1232,37.601387,114.20389,334.0,-202790.61624970133,-263577.71459301707
B1233,37.72,114.18,532.0,-204557.33128009766,-250359.75497705847
B1234,38.078056,114.33305,152.0,-190099.15297805384,-210966.41637599518
B1235,38.183613,114.329445,109.0,-190130.0228689098,-199246.36872819148
B1236,38.113335,114.27278,139.0,-195287.49919777503,-206921.60001139776
B1237,37.90861,114.40305,74.0,-184401.95471148883,-229916.08667941068
B1238,38.002777,114.30444,267.0,-192814.33779391058,-219258.01039837248
B1239,38.273335,113.65889,624.2,-248532.40841312188,-187641.97824165507
B1240,38.628613,113.71611,1219.0,-242297.1394996667,-148390.98322821452
B1241,38.154167,115.32083,35.0,-103339.97660332352,-204146.37708055408
B1242,38.219723,115.25278,39.0,-109201.53209999115,-196789.96577237663
B1244,38.2,115.131386,35.0,-119863.1164228893,-198822.71781270625
B1245,38.19,115.13389,39.0,-119660.84637426939,-199935.82999887047
B1247,40.407223,117.23861,385.0,62659.22803255859,45450.02532559419
B1248,40.32111,117.58083,890.0,91805.81476147221,36190.57558035343
B1249,40.474724,117.39861,642.0,76156.71109059975,53065.510551386156
B1250,40.518333,117.835556,475.0,113112.80151946683,58368.90226589071
B1251,40.43722,117.586945,598.0,92168.04095602871,49081.457951472665
B1252,40.335556,117.78445,438.0,109077.11121192294,38023.076614475314
B1263,38.22361,114.92083,61.0,-138255.36331848952,-195897.7452776005
B1264,38.101387,114.98028,46.0,-133282.38533940125,-209551.69470076408
B1266,38.233612,115.08667,51.0,-123719.85768465306,-195031.57053712895
B1267,38.22389,114.85861,53.0,-143701.509457896,-195768.24642707309
B1268,38.23111,115.01417,45.0,-130070.40704516115,-195205.9886920559
B1270,38.032776,114.916664,53.0,-138996.349442986,-217068.72411242872
B1271,37.95361,114.816666,51.0,-147939.83231688885,-225693.4398421948
B1272,38.15333,114.78222,60.0,-150539.48435019286,-203472.06484840327
B1273,37.86889,114.95861,44.0,-135629.0270028083,-235321.72577848568
B1274,38.005554,114.75584,61.0,-153172.021131578,-219826.09387541833
B1278,37.680832,114.4825,129.0,-177988.8491874619,-255355.85600432087
B1279,38.60278,114.66917,112.0,-159420.7254623232,-153404.91453372408
B1280,37.59861,114.46389,133.0,-179838.91628235232,-264444.0788392447
B1281,38.38028,113.96389,259.0,-221521.76992541656,-176582.68880421575
B1283,38.390556,113.71111,278.0,-243558.7966995217,-174783.16848616194
B1284,38.253613,113.73778,626.0,-241701.40469504538,-190046.72857219193
B1285,38.482777,113.654724,468.0,-248154.72687942578,-164398.15259562965
B1287,38.539165,113.831665,617.0,-232539.9963781002,-158620.6106828147
B1288,38.269165,113.64472,625.0,-249786.36298228108,-188064.93118607206
B1290,38.450832,113.99389,344.0,-218681.89743527255,-168830.09182856852
B1291,38.191387,113.939445,760.0,-224258.646795743,-197477.11982911133
B1292,38.273056,114.06111,275.0,-213357.67680128218,-188715.2649869925
B1295,38.406944,114.00361,214.0,-217970.37701464156,-173722.63285234597
B1296,38.377777,114.132774,148.0,-206781.21920312478,-177266.1986651684
B1298,38.3625,113.855835,231.0,-231015.88233621678,-178280.7484193514
B1299,38.41083,113.61361,354.0,-251997.85895832305,-172263.2176718797
B1300,38.269165,114.08945,171.0,-210890.739673054,-189214.40335366465
B1302,38.543335,113.97722,459.8,-219845.56055916045,-158527.47629243258
B1303,38.513054,114.288055,600.5,-192847.45656102704,-162606.47221697523
B1304,38.56889,114.09889,820.5,-209168.96030020795,-155985.45179012138
B1305,38.395,114.20306,720.8,-200593.7382368459,-175516.0815481684
B1307,38.651943,113.92889,850.5,-223708.40248624966,-146359.48072761408
B1308,38.383057,114.34333,500.8,-188378.3809064155,-177147.22409776645
B1309,38.34889,114.42639,180.8,-181212.90755524422,-181110.28458456413
B1310,38.56111,114.236115,200.3,-197239.39788536285,-157161.43608157476
B1311,38.44889,114.31389,153.4,-190770.15590561565,-169780.65697202648
B1312,38.33,114.32,132.5,-190559.805212391,-182984.22768914053
B1314,38.078056,115.3425,31.2,-101550.68951801208,-212618.2097042399
B1315,37.799446,115.29889,34.0,-105793.28312498872,-243490.36201314765
B1316,38.008057,115.10139,42.0,-122824.28125418669,-220083.3937792219
B1317,38.068333,115.01945,45.0,-129908.36819794076,-213277.76248335568
B1318,37.923054,114.61889,55.8,-165390.52002726233,-228736.78327625577
B1319,37.952778,114.575554,59.6,-169128.87045285242,-225356.8513026154
B1320,37.835278,114.63167,51.0,-164471.2963041973,-238501.63535304938
B1322,38.354168,114.636665,87.0,-162827.54460192585,-180930.54954515706
B1323,38.400555,114.68389,76.0,-158596.46262710128,-175868.74429881794
B1324,38.4375,114.73917,86.0,-153688.626161914,-171866.29337696513
B1325,38.366943,114.85528,60.0,-143700.0196393615,-179889.00680952612
B1326,38.433056,114.7575,73.0,-152098.5960867434,-172390.8353740319
B1327,38.32139,114.886665,55.0,-141049.7164030669,-184993.86497779624
B1341,38.528057,114.458885,250.5,-177918.30076368115,-161297.33148991753
B1342,38.646667,114.47972,267.0,-175804.1169412,-148179.45806541306
B1343,38.581112,114.263885,180.6,-194764.77663283475,-155003.5064901051
B1344,38.644722,114.34055,226.0,-187917.58131845086,-148111.23956223423
B1346,38.518333,114.562775,119.0,-168887.41996905254,-162578.33901365375
B1347,38.43111,114.444725,138.0,-179400.47490725573,-172025.02451392432
B1348,38.134167,117.2575,8.0,66405.71111759225,-206767.63513324942
B1349,38.455555,114.59055,106.0,-166615.62905924694,-169595.920194383
B1350,38.407776,114.57667,107.0,-167941.0167959959,-174871.1025174628
B1351,38.61222,114.37972,197.0,-184595.42163242438,-151798.90801047732
B1352,38.53,114.51222,137.0,-173265.20981259417,-161186.84805160185
B1353,38.484722,114.45306,136.0,-178536.4120039959,-166093.58375170213
B1354,38.436943,114.5525,96.0,-169980.4238794283,-171589.11027337768
B1355,38.431946,114.51,109.0,-173701.65344953715,-172061.58587267154
B1441,38.87389,115.45944,26.2,-90260.48835686536,-124430.4236480306
B1442,38.916668,115.48861,18.2,-87676.45653966223,-119712.91627486295
B1443,38.819443,115.42083,20.0,-93682.6067201016,-130432.01648515611
B1444,38.861668,115.38361,27.4,-96854.8081489067,-125706.9607345675
B1445,38.897778,115.55111,14.8,-82280.91987412481,-121868.54768978264
B1446,38.9175,115.39555,27.1,-95742.20143898448,-119524.83266813564
B1447,38.890278,115.504166,16.2,-86360.70033465605,-122656.33322211339
B1449,38.851665,115.515274,17.2,-85444.77650302247,-126951.55905944236
B1450,39.309166,115.39861,101.0,-94939.84171678523,-76070.62359871285
B1451,39.322224,115.87417,28.3,-53937.31427625507,-75018.96886482542
B1452,39.68667,117.70583,7.0,103375.27999584893,-34069.23551001142
B1455,39.400555,118.06861,1.4,135032.1935121811,-65328.17119739116
B1456,39.216946,118.14333,1.0,141839.34399846918,-85582.47248596892
B1458,39.499443,117.973335,3.4,126649.91497633528,-54496.83939351092
B1460,39.323055,115.27556,133.0,-105524.94638242491,-74391.20386221686
B1461,38.335,115.32278,32.6,-102903.9835405783,-184080.48972057962
B1462,38.370556,115.20944,33.5,-112753.53444512204,-179997.66681231078
B1463,38.47,115.291115,34.2,-105468.5108692506,-169062.52249099695
B1464,38.271946,115.3125,35.3,-103895.77834304153,-191065.89945339967
B1465,38.398888,115.439445,32.2,-92622.1109545475,-177118.66502830535
B1466,38.36722,115.371666,31.6,-98585.68655350433,-180560.22152437855
B1467,38.942223,116.12889,10.9,-32159.96894311958,-117307.73110324793
B1469,39.02028,116.10389,11.1,-34287.92765646788,-108636.85798271418
B1470,39.0375,116.30889,10.9,-16538.737431900834,-106784.51227294457
B1471,39.03472,116.22833,10.0,-23511.35471515587,-107074.89106225081
B1472,38.834167,115.498055,25.0,-86960.6385627452,-128876.49932150904
B1473,38.835556,115.53528,29.0,-83728.27288036946,-128758.02281061765
B1474,38.88361,115.53667,27.0,-83549.99878019554,-123427.20271550707
B1475,38.8725,115.43528,29.0,-92357.92466478952,-124559.90343988407
B1476,38.83139,115.40972,26.0,-94630.79767048005,-129094.63862363348
B1478,39.025276,115.98278,9.0,-44768.085384623584,-108028.76667432726
B1480,39.3575,115.400276,70.0,-94730.05854682944,-70709.56030861089
B1481,38.362778,115.56194,21.6,-81966.782120198,-181245.9142324624
B1482,38.455833,115.46028,25.0,-90728.86940713877,-170820.83400290774
B1483,38.698612,115.6875,10.0,-70656.01155771852,-144085.73629884553
B1484,38.645832,115.94361,10.0,-48421.290389311915,-150113.76538709627
B1485,38.604168,115.873886,10.0,-54521.592496962825,-154696.97482553267
B1486,38.689445,115.87195,10.0,-54623.48353115369,-145232.62430403428
B1487,40.559723,118.72611,573.0,188409.58132886293,64468.16721964552
B1489,40.6,118.64,410.0,181015.65311982913,68758.44705078514
B1494,38.97278,115.553055,43.0,-82023.83673096499,-113548.12259565416
B1495,39.115833,115.98,25.0,-44950.073359218855,-97978.94727362119
B1497,39.74,118.70611,45.0,188968.8261407487,-26511.87302250447
B1498,39.70639,118.56722,44.0,177160.62991512349,-30525.58522530751
B1499,39.884724,118.21833,42.7,146883.3275412083,-11375.634359657539
B1501,38.53389,115.74917,13.0,-65447.25093146092,-162411.8734058777
B1502,38.641945,115.65305,12.0,-73711.5005925645,-150346.00204259297
B1503,38.571945,115.52389,17.0,-85037.17838926284,-157998.70757027544
B1504,38.365833,115.6875,17.2,-70992.70625633617,-181014.6365178257
B1505,38.56111,115.69195,11.0,-70407.39902268742,-159347.62843167828
B1506,38.621113,115.59889,15.0,-78448.35685215062,-152611.44142150885
B1507,38.421944,115.64111,15.0,-74985.92514566629,-174749.70538262895
B1509,39.802223,118.14333,43.9,140641.8523582238,-20649.695468109676
B1519,41.60361,114.60445,1411.6,-157972.19797951163,179675.9359802726
B1520,41.59889,114.6225,1411.6,-156479.20358999437,179120.09462725057
B1521,38.310276,114.94028,48.3,-136384.36881009425,-186310.58954716256
B1523,38.531387,115.09389,45.3,-122566.48640247504,-161998.39649904874
B1524,38.45,115.19889,73.4,-113546.48322723681,-171168.5368633666
B1525,38.304443,115.178055,33.4,-115604.21359799511,-187294.0358093746
B1527,38.411945,115.040276,44.0,-127456.5605557468,-175176.86431214702
B1529,38.618332,114.975555,93.0,-132715.39304152463,-152181.53685312948
B1530,38.600555,115.14861,46.0,-117680.6841845003,-154397.1739276847
B1531,39.40111,114.94055,698.0,-134242.6673838871,-65280.43548951873
B1532,38.524445,115.23139,36.5,-110592.83430241386,-162948.57478907602
B1533,38.480556,115.1275,27.8,-119723.90962603646,-167684.44704357223
B1535,39.573612,115.21972,430.9,-109937.6394745342,-46524.1240771181
B1536,39.5725,114.91,1089.0,-136532.94908121577,-46219.2069672521
B1537,39.331112,114.744446,801.0,-151274.88957684144,-72732.07907966674
B1539,39.3625,115.581665,40.7,-79100.12822155486,-70331.6904853498
B1541,38.866665,114.683334,200.0,-157590.65786518372,-124152.82462001225
B1542,38.691944,114.50222,137.0,-173733.87859753196,-143200.38575039088
B1543,38.60389,114.8175,75.0,-146504.07003614618,-153536.35174972223
B1544,38.645832,114.59,129.0,-166211.0843899171,-148483.712707484
B1545,38.73861,114.6075,200.0,-164469.81615723151,-138222.82752953158
B1547,38.8425,114.560555,246.5,-168298.11468860108,-126609.27341846115
B1548,38.55528,114.80889,97.0,-147356.05753558083,-158915.65145350853
B1549,38.57389,114.74416,95.0,-152954.94757574075,-156741.73352230169
B1550,38.537224,114.700836,115.0,-156810.62840365552,-160734.63902689551
B1551,38.693054,114.6925,181.0,-157186.3601465469,-143430.51732463864
